FPR,TPR,Model,Phase,AUC
0.24015493867010976,0.5179282868525896,RandomForest,Phase 2,0.7034495973497874
0.2420916720464816,0.5179282868525896,RandomForest,Phase 2,0.7034495973497874
0.2420916720464816,0.5219123505976095,RandomForest,Phase 2,0.7034495973497874
0.24273724983860556,0.5219123505976095,RandomForest,Phase 2,0.7034495973497874
0.24273724983860556,0.5258964143426295,RandomForest,Phase 2,0.7034495973497874
0.2485474499677211,0.5258964143426295,RandomForest,Phase 2,0.7034495973497874
0.2485474499677211,0.5298804780876494,RandomForest,Phase 2,0.7034495973497874
0.24919302775984506,0.5298804780876494,RandomForest,Phase 2,0.7034495973497874
0.24919302775984506,0.5338645418326693,RandomForest,Phase 2,0.7034495973497874
0.25048418334409295,0.5338645418326693,RandomForest,Phase 2,0.7034495973497874
0.25048418334409295,0.5378486055776892,RandomForest,Phase 2,0.7034495973497874
0.25952227243382825,0.5378486055776892,RandomForest,Phase 2,0.7034495973497874
0.25952227243382825,0.545816733067729,RandomForest,Phase 2,0.7034495973497874
0.26533247256294384,0.545816733067729,RandomForest,Phase 2,0.7034495973497874
0.26533247256294384,0.549800796812749,RandomForest,Phase 2,0.7034495973497874
0.2659780503550678,0.549800796812749,RandomForest,Phase 2,0.7034495973497874
0.2659780503550678,0.5537848605577689,RandomForest,Phase 2,0.7034495973497874
0.2685603615235636,0.5537848605577689,RandomForest,Phase 2,0.7034495973497874
0.2685603615235636,0.5577689243027888,RandomForest,Phase 2,0.7034495973497874
0.2724338282763073,0.5577689243027888,RandomForest,Phase 2,0.7034495973497874
0.2724338282763073,0.5617529880478087,RandomForest,Phase 2,0.7034495973497874
0.276307295029051,0.5617529880478087,RandomForest,Phase 2,0.7034495973497874
0.276307295029051,0.5657370517928287,RandomForest,Phase 2,0.7034495973497874
0.2775984506132989,0.5657370517928287,RandomForest,Phase 2,0.7034495973497874
0.2775984506132989,0.5697211155378487,RandomForest,Phase 2,0.7034495973497874
0.28405422853453843,0.5697211155378487,RandomForest,Phase 2,0.7034495973497874
0.28405422853453843,0.5737051792828686,RandomForest,Phase 2,0.7034495973497874
0.28921885087153004,0.5737051792828686,RandomForest,Phase 2,0.7034495973497874
0.28921885087153004,0.5776892430278885,RandomForest,Phase 2,0.7034495973497874
0.2911555842479019,0.5776892430278885,RandomForest,Phase 2,0.7034495973497874
0.2911555842479019,0.5816733067729084,RandomForest,Phase 2,0.7034495973497874
0.30213040671400904,0.5816733067729084,RandomForest,Phase 2,0.7034495973497874
0.30213040671400904,0.5856573705179283,RandomForest,Phase 2,0.7034495973497874
0.3066494512588767,0.5856573705179283,RandomForest,Phase 2,0.7034495973497874
0.3066494512588767,0.5896414342629482,RandomForest,Phase 2,0.7034495973497874
0.3098773402194964,0.5896414342629482,RandomForest,Phase 2,0.7034495973497874
0.3098773402194964,0.5936254980079682,RandomForest,Phase 2,0.7034495973497874
0.31116849580374434,0.5936254980079682,RandomForest,Phase 2,0.7034495973497874
0.31116849580374434,0.5976095617529881,RandomForest,Phase 2,0.7034495973497874
0.3131052291801162,0.5976095617529881,RandomForest,Phase 2,0.7034495973497874
0.3131052291801162,0.601593625498008,RandomForest,Phase 2,0.7034495973497874
0.31375080697224017,0.601593625498008,RandomForest,Phase 2,0.7034495973497874
0.31375080697224017,0.6055776892430279,RandomForest,Phase 2,0.7034495973497874
0.31504196255648803,0.6055776892430279,RandomForest,Phase 2,0.7034495973497874
0.31504196255648803,0.6135458167330677,RandomForest,Phase 2,0.7034495973497874
0.3189154293092318,0.6135458167330677,RandomForest,Phase 2,0.7034495973497874
0.3189154293092318,0.6175298804780877,RandomForest,Phase 2,0.7034495973497874
0.329244673983215,0.6175298804780877,RandomForest,Phase 2,0.7034495973497874
0.329244673983215,0.6215139442231076,RandomForest,Phase 2,0.7034495973497874
0.3382827630729503,0.6215139442231076,RandomForest,Phase 2,0.7034495973497874
0.3382827630729503,0.6254980079681275,RandomForest,Phase 2,0.7034495973497874
0.342156229825694,0.6254980079681275,RandomForest,Phase 2,0.7034495973497874
0.342156229825694,0.6294820717131474,RandomForest,Phase 2,0.7034495973497874
0.3473208521626856,0.6294820717131474,RandomForest,Phase 2,0.7034495973497874
0.3473208521626856,0.6334661354581673,RandomForest,Phase 2,0.7034495973497874
0.35442220787604906,0.6334661354581673,RandomForest,Phase 2,0.7034495973497874
0.35442220787604906,0.6414342629482072,RandomForest,Phase 2,0.7034495973497874
0.3615235635894125,0.6414342629482072,RandomForest,Phase 2,0.7034495973497874
0.3615235635894125,0.6454183266932271,RandomForest,Phase 2,0.7034495973497874
0.3621691413815365,0.6454183266932271,RandomForest,Phase 2,0.7034495973497874
0.3621691413815365,0.649402390438247,RandomForest,Phase 2,0.7034495973497874
0.3666881859264041,0.649402390438247,RandomForest,Phase 2,0.7034495973497874
0.3666881859264041,0.6533864541832669,RandomForest,Phase 2,0.7034495973497874
0.3673337637185281,0.6533864541832669,RandomForest,Phase 2,0.7034495973497874
0.3673337637185281,0.6613545816733067,RandomForest,Phase 2,0.7034495973497874
0.3712072304712718,0.6613545816733067,RandomForest,Phase 2,0.7034495973497874
0.3712072304712718,0.6653386454183267,RandomForest,Phase 2,0.7034495973497874
0.3737895416397676,0.6653386454183267,RandomForest,Phase 2,0.7034495973497874
0.3737895416397676,0.6693227091633466,RandomForest,Phase 2,0.7034495973497874
0.3757262750161394,0.6693227091633466,RandomForest,Phase 2,0.7034495973497874
0.3757262750161394,0.6733067729083665,RandomForest,Phase 2,0.7034495973497874
0.38089089735313103,0.6733067729083665,RandomForest,Phase 2,0.7034495973497874
0.38089089735313103,0.6772908366533864,RandomForest,Phase 2,0.7034495973497874
0.394448030987734,0.6772908366533864,RandomForest,Phase 2,0.7034495973497874
0.394448030987734,0.6812749003984063,RandomForest,Phase 2,0.7034495973497874
0.40090380890897354,0.6812749003984063,RandomForest,Phase 2,0.7034495973497874
0.40090380890897354,0.6852589641434262,RandomForest,Phase 2,0.7034495973497874
0.40154938670109747,0.6852589641434262,RandomForest,Phase 2,0.7034495973497874
0.40154938670109747,0.6892430278884463,RandomForest,Phase 2,0.7034495973497874
0.4054228534538412,0.6892430278884463,RandomForest,Phase 2,0.7034495973497874
0.4054228534538412,0.6932270916334662,RandomForest,Phase 2,0.7034495973497874
0.4131697869593286,0.6932270916334662,RandomForest,Phase 2,0.7034495973497874
0.4131697869593286,0.6972111553784861,RandomForest,Phase 2,0.7034495973497874
0.41510652033570045,0.6972111553784861,RandomForest,Phase 2,0.7034495973497874
0.41510652033570045,0.701195219123506,RandomForest,Phase 2,0.7034495973497874
0.4183344092963202,0.701195219123506,RandomForest,Phase 2,0.7034495973497874
0.4183344092963202,0.7091633466135459,RandomForest,Phase 2,0.7034495973497874
0.42479018721755973,0.7091633466135459,RandomForest,Phase 2,0.7034495973497874
0.42479018721755973,0.7131474103585658,RandomForest,Phase 2,0.7034495973497874
0.4312459651387992,0.7131474103585658,RandomForest,Phase 2,0.7034495973497874
0.4312459651387992,0.7171314741035857,RandomForest,Phase 2,0.7034495973497874
0.4325371207230471,0.7171314741035857,RandomForest,Phase 2,0.7034495973497874
0.4325371207230471,0.7211155378486056,RandomForest,Phase 2,0.7034495973497874
0.4370561652679148,0.7211155378486056,RandomForest,Phase 2,0.7034495973497874
0.4370561652679148,0.7250996015936255,RandomForest,Phase 2,0.7034495973497874
0.4422207876049064,0.7250996015936255,RandomForest,Phase 2,0.7034495973497874
0.4422207876049064,0.7290836653386454,RandomForest,Phase 2,0.7034495973497874
0.4486765655261459,0.7290836653386454,RandomForest,Phase 2,0.7034495973497874
0.4486765655261459,0.7330677290836654,RandomForest,Phase 2,0.7034495973497874
0.4499677211103938,0.7330677290836654,RandomForest,Phase 2,0.7034495973497874
0.4499677211103938,0.7370517928286853,RandomForest,Phase 2,0.7034495973497874
0.4512588766946417,0.7370517928286853,RandomForest,Phase 2,0.7034495973497874
0.4512588766946417,0.7410358565737052,RandomForest,Phase 2,0.7034495973497874
0.4557779212395094,0.7410358565737052,RandomForest,Phase 2,0.7034495973497874
0.4557779212395094,0.7450199203187251,RandomForest,Phase 2,0.7034495973497874
0.4564234990316333,0.7450199203187251,RandomForest,Phase 2,0.7034495973497874
0.4564234990316333,0.749003984063745,RandomForest,Phase 2,0.7034495973497874
0.46675274370561654,0.749003984063745,RandomForest,Phase 2,0.7034495973497874
0.46675274370561654,0.7529880478087649,RandomForest,Phase 2,0.7034495973497874
0.47385409941898,0.7529880478087649,RandomForest,Phase 2,0.7034495973497874
0.47385409941898,0.7569721115537849,RandomForest,Phase 2,0.7034495973497874
0.4777275661717237,0.7569721115537849,RandomForest,Phase 2,0.7034495973497874
0.4777275661717237,0.7609561752988048,RandomForest,Phase 2,0.7034495973497874
0.4880568108457069,0.7609561752988048,RandomForest,Phase 2,0.7034495973497874
0.4880568108457069,0.7649402390438247,RandomForest,Phase 2,0.7034495973497874
0.49903163331181405,0.7649402390438247,RandomForest,Phase 2,0.7034495973497874
0.49903163331181405,0.7689243027888446,RandomForest,Phase 2,0.7034495973497874
0.5061329890251776,0.7689243027888446,RandomForest,Phase 2,0.7034495973497874
0.5061329890251776,0.7729083665338645,RandomForest,Phase 2,0.7034495973497874
0.5145255003227889,0.7729083665338645,RandomForest,Phase 2,0.7034495973497874
0.5145255003227889,0.7768924302788844,RandomForest,Phase 2,0.7034495973497874
0.5183989670755326,0.7768924302788844,RandomForest,Phase 2,0.7034495973497874
0.5183989670755326,0.7888446215139442,RandomForest,Phase 2,0.7034495973497874
0.5261459005810201,0.7888446215139442,RandomForest,Phase 2,0.7034495973497874
0.5261459005810201,0.7928286852589641,RandomForest,Phase 2,0.7034495973497874
0.5287282117495158,0.7928286852589641,RandomForest,Phase 2,0.7034495973497874
0.5287282117495158,0.796812749003984,RandomForest,Phase 2,0.7034495973497874
0.5409941897998709,0.796812749003984,RandomForest,Phase 2,0.7034495973497874
0.5409941897998709,0.8007968127490039,RandomForest,Phase 2,0.7034495973497874
0.5435765009683667,0.8007968127490039,RandomForest,Phase 2,0.7034495973497874
0.5435765009683667,0.8047808764940239,RandomForest,Phase 2,0.7034495973497874
0.5474499677211104,0.8047808764940239,RandomForest,Phase 2,0.7034495973497874
0.5474499677211104,0.8087649402390438,RandomForest,Phase 2,0.7034495973497874
0.5513234344738541,0.8087649402390438,RandomForest,Phase 2,0.7034495973497874
0.5513234344738541,0.8127490039840638,RandomForest,Phase 2,0.7034495973497874
0.5571336346029696,0.8127490039840638,RandomForest,Phase 2,0.7034495973497874
0.5571336346029696,0.8167330677290837,RandomForest,Phase 2,0.7034495973497874
0.5584247901872176,0.8167330677290837,RandomForest,Phase 2,0.7034495973497874
0.5584247901872176,0.8207171314741036,RandomForest,Phase 2,0.7034495973497874
0.5629438347320852,0.8207171314741036,RandomForest,Phase 2,0.7034495973497874
0.5629438347320852,0.8286852589641435,RandomForest,Phase 2,0.7034495973497874
0.5642349903163331,0.8286852589641435,RandomForest,Phase 2,0.7034495973497874
0.5642349903163331,0.8326693227091634,RandomForest,Phase 2,0.7034495973497874
0.5681084570690769,0.8326693227091634,RandomForest,Phase 2,0.7034495973497874
0.5681084570690769,0.8366533864541833,RandomForest,Phase 2,0.7034495973497874
0.5700451904454487,0.8366533864541833,RandomForest,Phase 2,0.7034495973497874
0.5700451904454487,0.8446215139442231,RandomForest,Phase 2,0.7034495973497874
0.5732730794060684,0.8446215139442231,RandomForest,Phase 2,0.7034495973497874
0.5732730794060684,0.848605577689243,RandomForest,Phase 2,0.7034495973497874
0.5932859909619109,0.848605577689243,RandomForest,Phase 2,0.7034495973497874
0.5932859909619109,0.852589641434263,RandomForest,Phase 2,0.7034495973497874
0.5939315687540349,0.852589641434263,RandomForest,Phase 2,0.7034495973497874
0.5939315687540349,0.8565737051792829,RandomForest,Phase 2,0.7034495973497874
0.6003873466752744,0.8565737051792829,RandomForest,Phase 2,0.7034495973497874
0.6003873466752744,0.8605577689243028,RandomForest,Phase 2,0.7034495973497874
0.6068431245965139,0.8605577689243028,RandomForest,Phase 2,0.7034495973497874
0.6068431245965139,0.8645418326693227,RandomForest,Phase 2,0.7034495973497874
0.6204002582311169,0.8645418326693227,RandomForest,Phase 2,0.7034495973497874
0.6204002582311169,0.8685258964143426,RandomForest,Phase 2,0.7034495973497874
0.6216914138153647,0.8685258964143426,RandomForest,Phase 2,0.7034495973497874
0.6216914138153647,0.8725099601593626,RandomForest,Phase 2,0.7034495973497874
0.6300839251129761,0.8725099601593626,RandomForest,Phase 2,0.7034495973497874
0.6300839251129761,0.8764940239043825,RandomForest,Phase 2,0.7034495973497874
0.6326662362814719,0.8764940239043825,RandomForest,Phase 2,0.7034495973497874
0.6326662362814719,0.8804780876494024,RandomForest,Phase 2,0.7034495973497874
0.6404131697869593,0.8804780876494024,RandomForest,Phase 2,0.7034495973497874
0.6404131697869593,0.8844621513944223,RandomForest,Phase 2,0.7034495973497874
0.644932214331827,0.8844621513944223,RandomForest,Phase 2,0.7034495973497874
0.644932214331827,0.8884462151394422,RandomForest,Phase 2,0.7034495973497874
0.6642995480955455,0.8884462151394422,RandomForest,Phase 2,0.7034495973497874
0.6642995480955455,0.8924302788844621,RandomForest,Phase 2,0.7034495973497874
0.6726920593931569,0.8924302788844621,RandomForest,Phase 2,0.7034495973497874
0.6726920593931569,0.896414342629482,RandomForest,Phase 2,0.7034495973497874
0.6772111039380245,0.896414342629482,RandomForest,Phase 2,0.7034495973497874
0.6772111039380245,0.900398406374502,RandomForest,Phase 2,0.7034495973497874
0.6817301484828922,0.900398406374502,RandomForest,Phase 2,0.7034495973497874
0.6830213040671401,0.900398406374502,RandomForest,Phase 2,0.7034495973497874
0.6862491930277599,0.900398406374502,RandomForest,Phase 2,0.7034495973497874
0.6875403486120077,0.900398406374502,RandomForest,Phase 2,0.7034495973497874
0.6875403486120077,0.9043824701195219,RandomForest,Phase 2,0.7034495973497874
0.7101355713363461,0.9043824701195219,RandomForest,Phase 2,0.7034495973497874
0.7101355713363461,0.9083665338645418,RandomForest,Phase 2,0.7034495973497874
0.7114267269205939,0.9083665338645418,RandomForest,Phase 2,0.7034495973497874
0.7114267269205939,0.9123505976095617,RandomForest,Phase 2,0.7034495973497874
0.7204648160103292,0.9123505976095617,RandomForest,Phase 2,0.7034495973497874
0.7204648160103292,0.9163346613545816,RandomForest,Phase 2,0.7034495973497874
0.7301484828921885,0.9163346613545816,RandomForest,Phase 2,0.7034495973497874
0.7301484828921885,0.9203187250996016,RandomForest,Phase 2,0.7034495973497874
0.7320852162685604,0.9203187250996016,RandomForest,Phase 2,0.7034495973497874
0.7320852162685604,0.9282868525896414,RandomForest,Phase 2,0.7034495973497874
0.737895416397676,0.9282868525896414,RandomForest,Phase 2,0.7034495973497874
0.737895416397676,0.9322709163346613,RandomForest,Phase 2,0.7034495973497874
0.8005164622336992,0.9322709163346613,RandomForest,Phase 2,0.7034495973497874
0.8005164622336992,0.9362549800796812,RandomForest,Phase 2,0.7034495973497874
0.8056810845706908,0.9362549800796812,RandomForest,Phase 2,0.7034495973497874
0.8056810845706908,0.9442231075697212,RandomForest,Phase 2,0.7034495973497874
0.8121368624919303,0.9442231075697212,RandomForest,Phase 2,0.7034495973497874
0.8121368624919303,0.9482071713147411,RandomForest,Phase 2,0.7034495973497874
0.81536475145255,0.9482071713147411,RandomForest,Phase 2,0.7034495973497874
0.81536475145255,0.952191235059761,RandomForest,Phase 2,0.7034495973497874
0.8353776630083926,0.952191235059761,RandomForest,Phase 2,0.7034495973497874
0.8353776630083926,0.9561752988047809,RandomForest,Phase 2,0.7034495973497874
0.8495803744351195,0.9561752988047809,RandomForest,Phase 2,0.7034495973497874
0.8495803744351195,0.9601593625498008,RandomForest,Phase 2,0.7034495973497874
0.8631375080697224,0.9601593625498008,RandomForest,Phase 2,0.7034495973497874
0.8631375080697224,0.9641434262948207,RandomForest,Phase 2,0.7034495973497874
0.8728211749515816,0.9641434262948207,RandomForest,Phase 2,0.7034495973497874
0.8728211749515816,0.9681274900398407,RandomForest,Phase 2,0.7034495973497874
0.894770819883796,0.9681274900398407,RandomForest,Phase 2,0.7034495973497874
0.894770819883796,0.9721115537848606,RandomForest,Phase 2,0.7034495973497874
0.9018721755971595,0.9721115537848606,RandomForest,Phase 2,0.7034495973497874
0.9018721755971595,0.9760956175298805,RandomForest,Phase 2,0.7034495973497874
0.9128469980632666,0.9760956175298805,RandomForest,Phase 2,0.7034495973497874
0.9128469980632666,0.9800796812749004,RandomForest,Phase 2,0.7034495973497874
0.9154293092317625,0.9800796812749004,RandomForest,Phase 2,0.7034495973497874
0.9154293092317625,0.9840637450199203,RandomForest,Phase 2,0.7034495973497874
0.9244673983214977,0.9840637450199203,RandomForest,Phase 2,0.7034495973497874
0.9244673983214977,0.9920318725099602,RandomForest,Phase 2,0.7034495973497874
0.9703034215622982,0.9920318725099602,RandomForest,Phase 2,0.7034495973497874
0.9703034215622982,0.9960159362549801,RandomForest,Phase 2,0.7034495973497874
0.9748224661071659,0.9960159362549801,RandomForest,Phase 2,0.7034495973497874
0.9748224661071659,1.0,RandomForest,Phase 2,0.7034495973497874
1.0,1.0,RandomForest,Phase 2,0.7034495973497874
0.0,0.0,ExtraTrees,Phase 2,0.6981486577897577
0.0006455777921239509,0.0,ExtraTrees,Phase 2,0.6981486577897577
0.0006455777921239509,0.00398406374501992,ExtraTrees,Phase 2,0.6981486577897577
0.0025823111684958036,0.00398406374501992,ExtraTrees,Phase 2,0.6981486577897577
0.0025823111684958036,0.01195219123505976,ExtraTrees,Phase 2,0.6981486577897577
0.003873466752743706,0.01195219123505976,ExtraTrees,Phase 2,0.6981486577897577
0.003873466752743706,0.01593625498007968,ExtraTrees,Phase 2,0.6981486577897577
0.005164622336991607,0.01593625498007968,ExtraTrees,Phase 2,0.6981486577897577
0.005164622336991607,0.0199203187250996,ExtraTrees,Phase 2,0.6981486577897577
0.005810200129115558,0.0199203187250996,ExtraTrees,Phase 2,0.6981486577897577
0.005810200129115558,0.02390438247011952,ExtraTrees,Phase 2,0.6981486577897577
0.0071013557133634605,0.02390438247011952,ExtraTrees,Phase 2,0.6981486577897577
0.0071013557133634605,0.027888446215139442,ExtraTrees,Phase 2,0.6981486577897577
0.007746933505487412,0.027888446215139442,ExtraTrees,Phase 2,0.6981486577897577
0.007746933505487412,0.03187250996015936,ExtraTrees,Phase 2,0.6981486577897577
0.008392511297611363,0.03187250996015936,ExtraTrees,Phase 2,0.6981486577897577
0.008392511297611363,0.035856573705179286,ExtraTrees,Phase 2,0.6981486577897577
0.012265978050355068,0.035856573705179286,ExtraTrees,Phase 2,0.6981486577897577
0.012265978050355068,0.0398406374501992,ExtraTrees,Phase 2,0.6981486577897577
0.01355713363460297,0.0398406374501992,ExtraTrees,Phase 2,0.6981486577897577
0.01355713363460297,0.043824701195219126,ExtraTrees,Phase 2,0.6981486577897577
0.014202711426726921,0.043824701195219126,ExtraTrees,Phase 2,0.6981486577897577
0.014202711426726921,0.04780876494023904,ExtraTrees,Phase 2,0.6981486577897577
0.016139444803098774,0.04780876494023904,ExtraTrees,Phase 2,0.6981486577897577
0.016139444803098774,0.05179282868525897,ExtraTrees,Phase 2,0.6981486577897577
0.016785022595222725,0.05179282868525897,ExtraTrees,Phase 2,0.6981486577897577
0.016785022595222725,0.06374501992031872,ExtraTrees,Phase 2,0.6981486577897577
0.017430600387346677,0.06374501992031872,ExtraTrees,Phase 2,0.6981486577897577
0.017430600387346677,0.06772908366533864,ExtraTrees,Phase 2,0.6981486577897577
0.02130406714009038,0.06772908366533864,ExtraTrees,Phase 2,0.6981486577897577
0.02130406714009038,0.07171314741035857,ExtraTrees,Phase 2,0.6981486577897577
0.023240800516462233,0.07171314741035857,ExtraTrees,Phase 2,0.6981486577897577
0.023240800516462233,0.07569721115537849,ExtraTrees,Phase 2,0.6981486577897577
0.023886378308586184,0.07569721115537849,ExtraTrees,Phase 2,0.6981486577897577
0.023886378308586184,0.0796812749003984,ExtraTrees,Phase 2,0.6981486577897577
0.024531956100710135,0.0796812749003984,ExtraTrees,Phase 2,0.6981486577897577
0.024531956100710135,0.08366533864541832,ExtraTrees,Phase 2,0.6981486577897577
0.025177533892834086,0.08366533864541832,ExtraTrees,Phase 2,0.6981486577897577
0.025177533892834086,0.09561752988047809,ExtraTrees,Phase 2,0.6981486577897577
0.025823111684958037,0.09561752988047809,ExtraTrees,Phase 2,0.6981486577897577
0.025823111684958037,0.099601593625498,ExtraTrees,Phase 2,0.6981486577897577
0.02646868947708199,0.099601593625498,ExtraTrees,Phase 2,0.6981486577897577
0.02646868947708199,0.10358565737051793,ExtraTrees,Phase 2,0.6981486577897577
0.02711426726920594,0.10358565737051793,ExtraTrees,Phase 2,0.6981486577897577
0.02711426726920594,0.10756972111553785,ExtraTrees,Phase 2,0.6981486577897577
0.02775984506132989,0.10756972111553785,ExtraTrees,Phase 2,0.6981486577897577
0.02775984506132989,0.11952191235059761,ExtraTrees,Phase 2,0.6981486577897577
0.029051000645577793,0.11952191235059761,ExtraTrees,Phase 2,0.6981486577897577
0.029051000645577793,0.12350597609561753,ExtraTrees,Phase 2,0.6981486577897577
0.0342156229825694,0.12350597609561753,ExtraTrees,Phase 2,0.6981486577897577
0.0342156229825694,0.12749003984063745,ExtraTrees,Phase 2,0.6981486577897577
0.036152356358941255,0.12749003984063745,ExtraTrees,Phase 2,0.6981486577897577
0.036152356358941255,0.13147410358565736,ExtraTrees,Phase 2,0.6981486577897577
0.03808908973531311,0.13147410358565736,ExtraTrees,Phase 2,0.6981486577897577
0.03808908973531311,0.13545816733067728,ExtraTrees,Phase 2,0.6981486577897577
0.04325371207230471,0.13545816733067728,ExtraTrees,Phase 2,0.6981486577897577
0.04325371207230471,0.14342629482071714,ExtraTrees,Phase 2,0.6981486577897577
0.04389928986442866,0.14342629482071714,ExtraTrees,Phase 2,0.6981486577897577
0.04389928986442866,0.15139442231075698,ExtraTrees,Phase 2,0.6981486577897577
0.045190445448676564,0.15139442231075698,ExtraTrees,Phase 2,0.6981486577897577
0.045190445448676564,0.1553784860557769,ExtraTrees,Phase 2,0.6981486577897577
0.045836023240800515,0.1553784860557769,ExtraTrees,Phase 2,0.6981486577897577
0.045836023240800515,0.1593625498007968,ExtraTrees,Phase 2,0.6981486577897577
0.046481601032924466,0.1593625498007968,ExtraTrees,Phase 2,0.6981486577897577
0.046481601032924466,0.16334661354581673,ExtraTrees,Phase 2,0.6981486577897577
0.04712717882504842,0.16334661354581673,ExtraTrees,Phase 2,0.6981486577897577
0.04712717882504842,0.16733067729083664,ExtraTrees,Phase 2,0.6981486577897577
0.04906391220142027,0.16733067729083664,ExtraTrees,Phase 2,0.6981486577897577
0.04906391220142027,0.1752988047808765,ExtraTrees,Phase 2,0.6981486577897577
0.051000645577792124,0.1752988047808765,ExtraTrees,Phase 2,0.6981486577897577
0.051000645577792124,0.17928286852589642,ExtraTrees,Phase 2,0.6981486577897577
0.052291801162040026,0.17928286852589642,ExtraTrees,Phase 2,0.6981486577897577
0.052291801162040026,0.18326693227091634,ExtraTrees,Phase 2,0.6981486577897577
0.05293737895416398,0.18326693227091634,ExtraTrees,Phase 2,0.6981486577897577
0.05293737895416398,0.18725099601593626,ExtraTrees,Phase 2,0.6981486577897577
0.05358295674628793,0.18725099601593626,ExtraTrees,Phase 2,0.6981486577897577
0.05358295674628793,0.19123505976095617,ExtraTrees,Phase 2,0.6981486577897577
0.05487411233053583,0.19123505976095617,ExtraTrees,Phase 2,0.6981486577897577
0.05487411233053583,0.1952191235059761,ExtraTrees,Phase 2,0.6981486577897577
0.05551969012265978,0.1952191235059761,ExtraTrees,Phase 2,0.6981486577897577
0.05551969012265978,0.199203187250996,ExtraTrees,Phase 2,0.6981486577897577
0.058102001291155586,0.199203187250996,ExtraTrees,Phase 2,0.6981486577897577
0.058102001291155586,0.20318725099601595,ExtraTrees,Phase 2,0.6981486577897577
0.06132989025177534,0.20318725099601595,ExtraTrees,Phase 2,0.6981486577897577
0.06132989025177534,0.20717131474103587,ExtraTrees,Phase 2,0.6981486577897577
0.06197546804389929,0.20717131474103587,ExtraTrees,Phase 2,0.6981486577897577
0.06197546804389929,0.21115537848605578,ExtraTrees,Phase 2,0.6981486577897577
0.06262104583602324,0.21115537848605578,ExtraTrees,Phase 2,0.6981486577897577
0.06262104583602324,0.2151394422310757,ExtraTrees,Phase 2,0.6981486577897577
0.0671400903808909,0.2151394422310757,ExtraTrees,Phase 2,0.6981486577897577
0.0671400903808909,0.21912350597609562,ExtraTrees,Phase 2,0.6981486577897577
0.06778566817301485,0.21912350597609562,ExtraTrees,Phase 2,0.6981486577897577
0.06778566817301485,0.22310756972111553,ExtraTrees,Phase 2,0.6981486577897577
0.07165913492575855,0.22310756972111553,ExtraTrees,Phase 2,0.6981486577897577
0.07165913492575855,0.23107569721115537,ExtraTrees,Phase 2,0.6981486577897577
0.07295029051000645,0.23107569721115537,ExtraTrees,Phase 2,0.6981486577897577
0.07295029051000645,0.24302788844621515,ExtraTrees,Phase 2,0.6981486577897577
0.07424144609425436,0.24302788844621515,ExtraTrees,Phase 2,0.6981486577897577
0.07424144609425436,0.24701195219123506,ExtraTrees,Phase 2,0.6981486577897577
0.07617817947062622,0.24701195219123506,ExtraTrees,Phase 2,0.6981486577897577
0.07617817947062622,0.2549800796812749,ExtraTrees,Phase 2,0.6981486577897577
0.07682375726275016,0.2549800796812749,ExtraTrees,Phase 2,0.6981486577897577
0.07682375726275016,0.26294820717131473,ExtraTrees,Phase 2,0.6981486577897577
0.0774693350548741,0.26294820717131473,ExtraTrees,Phase 2,0.6981486577897577
0.0774693350548741,0.26693227091633465,ExtraTrees,Phase 2,0.6981486577897577
0.08198837959974177,0.26693227091633465,ExtraTrees,Phase 2,0.6981486577897577
0.08198837959974177,0.2749003984063745,ExtraTrees,Phase 2,0.6981486577897577
0.08521626856036152,0.2749003984063745,ExtraTrees,Phase 2,0.6981486577897577
0.08521626856036152,0.2788844621513944,ExtraTrees,Phase 2,0.6981486577897577
0.09102646868947709,0.2788844621513944,ExtraTrees,Phase 2,0.6981486577897577
0.09102646868947709,0.28286852589641437,ExtraTrees,Phase 2,0.6981486577897577
0.09167204648160103,0.28286852589641437,ExtraTrees,Phase 2,0.6981486577897577
0.09167204648160103,0.2868525896414343,ExtraTrees,Phase 2,0.6981486577897577
0.09231762427372499,0.2868525896414343,ExtraTrees,Phase 2,0.6981486577897577
0.09231762427372499,0.2908366533864542,ExtraTrees,Phase 2,0.6981486577897577
0.09296320206584893,0.2908366533864542,ExtraTrees,Phase 2,0.6981486577897577
0.09296320206584893,0.2948207171314741,ExtraTrees,Phase 2,0.6981486577897577
0.0974822466107166,0.2948207171314741,ExtraTrees,Phase 2,0.6981486577897577
0.0974822466107166,0.29880478087649404,ExtraTrees,Phase 2,0.6981486577897577
0.09941897998708844,0.29880478087649404,ExtraTrees,Phase 2,0.6981486577897577
0.09941897998708844,0.30278884462151395,ExtraTrees,Phase 2,0.6981486577897577
0.1000645577792124,0.30278884462151395,ExtraTrees,Phase 2,0.6981486577897577
0.1000645577792124,0.30677290836653387,ExtraTrees,Phase 2,0.6981486577897577
0.10071013557133635,0.30677290836653387,ExtraTrees,Phase 2,0.6981486577897577
0.10071013557133635,0.3147410358565737,ExtraTrees,Phase 2,0.6981486577897577
0.1013557133634603,0.3147410358565737,ExtraTrees,Phase 2,0.6981486577897577
0.1013557133634603,0.3187250996015936,ExtraTrees,Phase 2,0.6981486577897577
0.1078114912846998,0.3187250996015936,ExtraTrees,Phase 2,0.6981486577897577
0.1078114912846998,0.32270916334661354,ExtraTrees,Phase 2,0.6981486577897577
0.11491284699806327,0.32270916334661354,ExtraTrees,Phase 2,0.6981486577897577
